what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076569875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076570703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076572968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076573312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076618375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076638500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076638953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076639687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076647531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076648015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076770906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076771875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076930562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076934343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076963906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076964468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076964468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314076964953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077522796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077524046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077585890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077589187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077590921
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314077593343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077594890
