what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083596734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083598265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083610625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083611046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083611968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083640375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083641125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083642234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083642656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083642984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083644187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314083651171
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083658203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083658468
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314083659609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083665453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083677593
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1314083677609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083680140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083684250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083710031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083711812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083714093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083721562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083722625
