what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998955343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998956515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1313998957015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1313998958828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998959687
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1313998960843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998969578
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1313998970125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998971609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998972109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998978484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998982156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998982921
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1313998983484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998990640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998991937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998993718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998998875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313999000656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313999001171
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1313999001484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999002968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999003921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1313999005500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1313999005781
