what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250902718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250902828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250927046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250961000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250961000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250961375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251285078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314251291078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314251291250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1314251295593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1314251296203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314251303312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251311421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251315234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314251319828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251322812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251325593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251327546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251328453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251336171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251351093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314251353015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314251353296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251356781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251371531
