what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144595828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144830265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144830265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144830406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144832843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144841921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144841921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144842015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314144990203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314145009093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314146921640
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1314147006609
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1314147009453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314147009531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314147011718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314147118156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314147119031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314147119984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314147365609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314147462562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314147558187
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1314147563656
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1314147563921
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1314147564015
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314147565203
