what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1313979992906
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1313979992906
os,sysinfo,,,"win32",1313979992906
arch,sysinfo,,,"x86",1313979992906
ws,sysinfo,,,"win32",1313979992906
locale,sysinfo,,,"ko_KR",1313979992906
processors,sysinfo,,,"2",1313979992906
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1313979992906
java.runtime.version,sysinfo,,,"1.5.0_12-b04",1313979992906
java.specification.name,sysinfo,,,"Java Platform API Specification",1313979992906
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313979992906
java.specification.version,sysinfo,,,"1.5",1313979992906
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313979992906
java.version,sysinfo,,,"1.5.0_12",1313979992906
java.vm.info,sysinfo,,,"mixed mode",1313979992906
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313979992906
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313979992906
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313979992906
java.vm.specification.version,sysinfo,,,"1.0",1313979992906
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313979992906
java.vm.version,sysinfo,,,"1.5.0_12-b04",1313979992906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980008281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980011093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.help.aboutAction",1313980011109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980030281
