what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998251312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998251515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998252093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998252734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998281421
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998315156
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998317781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998322375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998325671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998327234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998329734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998330406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998331328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998331750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998332640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998336671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998339937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998345687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998348968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998353125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998367781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998372328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998380781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998381359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998382203
