what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997501640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997584453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997584453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997584546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997782625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997789171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997806062
opened,view,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.internal.introview",1313997806531
activated,view,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.internal.introview",1313997806578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313997808984
closed,view,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.internal.introview",1313997809015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997905906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997905906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313997906265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998007718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998009609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998011062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998011531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998028828
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1313998031531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998036484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998042468
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313998042562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313998042640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998045218
