what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255108265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255108687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255118437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255123656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255133203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314255139437
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314255139656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314255143703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255145734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255153546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314255155125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314255159703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314255161359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255163437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255168531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255170531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255182093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255182953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255194125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255194484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255196546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255197609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255200656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314255203718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314255205781
