what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314063856875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314063922218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064128812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064156515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064185406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064230187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064439031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064525828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064527046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064527484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064527484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064527828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064578062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064671078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314064676062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314065061484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314065213062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314065214250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066030328
opened,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314066033796
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1314066034000
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1314066034156
opened,view,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1314066034343
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314066038093
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314066038109
