what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314255452859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255465250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255466390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255467984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255469078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314255469656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314255472703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255510046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255511125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255513609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255517750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314255541843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314255542531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255565140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255565250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255568015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255569546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314255688750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314255692609
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314255695546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255695546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314255696406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314255713812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314255714015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1314255714281
