what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999006906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999031765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999032046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999033453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999040359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999049406
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313999058093
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313999058109
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313999058109
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1313999059078
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313999059265
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313999060515
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313999060531
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313999060546
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1313999134296
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313999134500
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313999134562
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313999152968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999165343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999165343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999165453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999166234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999166234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999166796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313999168828
