what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314084113703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084114640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084115859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314084117312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084118062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084123031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314084126781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314084132062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314084133312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084134031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084135031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314084141078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084141750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084142906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314084144421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314084147031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084148937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084149812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314084155703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314084157015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084158093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314084159031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314084162828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314084167453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314084167734
