what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998047406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998048187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998051781
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998053953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998094218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998094218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998094328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998111125
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1313998113968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998116375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998120140
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313998120234
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313998120296
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998122656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998123359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998124671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998127453
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313998128312
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998128953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998148125
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998148125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998148234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998155656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998164656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998165265
