what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251679859
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251679875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251679984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251685093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251685671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251686281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251688390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251705390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251707531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251746218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251773656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251775421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251794546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251798093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251816078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251816078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314251816187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314252123218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314252124468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314252137734
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314252139859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314252140031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314252141343
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314252141843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314252147171
