what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326877390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326878921
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1314326878953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314326885390
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314326886843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326894093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326894093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326894203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326910671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314326938156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314326940953
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314326947125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314326949250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326958875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326967718
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314326969078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326970984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326973140
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314326973250
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314326973296
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314326977937
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314326977937
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314326979171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326981687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314326982796
