what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083856062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083858359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083859375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083864984
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314083865546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083866671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083867187
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083867453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083870390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083872078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083872671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083880906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083881812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083882250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083883265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083884796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083885906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083887796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083895421
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314083895890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314083906453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314083906593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083907406
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314083907906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083923140
