what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254666468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254670656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314254682109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314254684296
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314254685921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254686140
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314254693625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254696828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254700781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314254702890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254703531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254741156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254751312
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314254754578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254755875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254757859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254759140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254762281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254763000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254764359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254765140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254776765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254777531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314254780218
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314254781812
