what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980998593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981003031
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313981006031
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313981008078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981010156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981010890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981014265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981050843
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1313981059062
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1313981059265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981060218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981067546
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313981068218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981071734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981078125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1313981079593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313981082156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981082640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313981104843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1313981116437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313981118546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313981119078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1313981119984
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1313981120718
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1313981120937
