what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314250511718
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314250512609
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314250512609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250519078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250519671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250520296
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250540890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250544281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250548031
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314250548109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314250548156
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314250549703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314250550796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314250551531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314250552703
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314250552890
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314250553375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314250553937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250554453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250590500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1314250595781
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314250598921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250609484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314250650906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314250658609
