what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253017984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253023718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253085265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253522906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253524031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253524796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253542828
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314253543984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253561718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253564218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253569265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253574625
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314253574703
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314253574750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1314253575343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314253575515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1314253575812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314253576687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253643703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253648640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253649250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253794109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253887828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314253895140
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314253898343
