what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314256892015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314256893531
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1314256895500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314256895984
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314256899359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256899515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256904312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256905562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256906796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1314256906796
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314256909125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256911156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256918468
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314256918578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314256918609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256919281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256920359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1314256921750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314256921984
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314256922281
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314256925515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314256927203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256928687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256929203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314256941562
