what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1314314706156
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314317212906
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314317216187
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314317217968
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314317218015
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314317220406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317223187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317223187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317223328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317233062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317236375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317236375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317236484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317255703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317256875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317329703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317467921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317562390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317581437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317641250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317797125
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317797125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317797218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317879531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314317880437
