what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079188984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079189531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314079193906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314079200312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314079200468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314079201093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314079201937
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314079202390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079214046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079338734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079339406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079339406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079340015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079340468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079361578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079361578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079361640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079365203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314079579203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314080148421
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314080239609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314080252953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314080255859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314080262734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314080299078
