what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083723203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314083724625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083725062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083726015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083733375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083734453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083737750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083738093
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314083738578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083740562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083747390
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083747500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314083749421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083749937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083767500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083772031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083778093
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314083779796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083779812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083780437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314083785656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083786093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314083786468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083789000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083789406
