what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083060156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083075015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083075406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083081265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083081750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083087828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083089156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083089734
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314083114375
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314083114375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083115796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083125500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083128734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083314125
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314083314234
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314083314281
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314083317468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314083318421
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314083319203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083326578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083331718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314083344265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083348843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083350062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314083354562
