what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1313980428968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980434000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980481484
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1313980482328
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313980482359
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1313980482484
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1313980482781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980486421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980490718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1313980493593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313980498984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980513343
started,bundle,org.eclipse.mylyn.wikitext.ui,1.1.0.v20090617-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1313980537765
started,bundle,org.eclipse.mylyn.wikitext.core,1.1.0.v20090617-0100-e3x,"org.eclipse.mylyn.wikitext.core",1313980537796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980587421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980609890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980610281
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313980629265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313980630843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313980747859
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1313980756625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313980756671
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1313980761500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1313980761953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313980762828
