what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314066038109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.closeAll",1314066038140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066040718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066047609
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314066049609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066052328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066053765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066055296
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066067906
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1314066070796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066072328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066081390
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314066081546
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314066081609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314066088546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314066089812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314066090640
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314066091671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066092828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314066103828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314066119187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314066125000
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314066145093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314066159750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314066175515
