what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1313998436546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998439671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998440453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998467828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998476671
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998478437
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998481140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998488031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1313998492078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998507078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998508921
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1313998510656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1313998511203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1313998511390
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1313998512656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998513265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998520156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998539375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998546671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998548359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998548656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1313998550437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998551640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1313998552687
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1313998558359
