what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077601500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077603078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077603078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077604140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314077606328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078326515
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314078328218
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078328468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078328515
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078330109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078330687
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078330687
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078331218
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078331781
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314078331781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078335546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078335546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078335953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078538656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078794890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078794890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078795250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314078848843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314078860765
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314078864812
